pose_id,pose,right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder,x_left_shoulder_left_wrist,y_left_shoulder_left_wrist,z_left_shoulder_left_wrist,x_right_shoulder_right_wrist,y_right_shoulder_right_wrist,z_right_shoulder_right_wrist,x_left_hip_left_ankle,y_left_hip_left_ankle,z_left_hip_left_ankle,x_right_hip_right_ankle,y_right_hip_right_ankle,z_right_hip_right_ankle,x_left_hip_left_wrist,y_left_hip_left_wrist,z_left_hip_left_wrist,x_right_hip_right_wrist,y_right_hip_right_wrist,z_right_hip_right_wrist,x_left_shoulder_left_ankle,y_left_shoulder_left_ankle,z_left_shoulder_left_ankle,x_right_shoulder_right_ankle,y_right_shoulder_right_ankle,z_right_shoulder_right_ankle,x_left_hip_right_wrist,y_left_hip_right_wrist,z_left_hip_right_wrist,x_right_hip_left_wrist,y_right_hip_left_wrist,z_right_hip_left_wrist,x_left_elbow_right_elbow,y_left_elbow_right_elbow,z_left_elbow_right_elbow,x_left_knee_right_knee,y_left_knee_right_knee,z_left_knee_right_knee,x_left_wrist_right_wrist,y_left_wrist_right_wrist,z_left_wrist_right_wrist,x_left_ankle_right_ankle,y_left_ankle_right_ankle,z_left_ankle_right_ankle,x_left_hip_avg_left_wrist_left_ankle,y_left_hip_avg_left_wrist_left_ankle,z_left_hip_avg_left_wrist_left_ankle,x_right_hip_avg_right_wrist_right_ankle,y_right_hip_avg_right_wrist_right_ankle,z_right_hip_avg_right_wrist_right_ankle,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index,left_shoulder_left_wrist,right_shoulder_right_wrist,left_hip_left_ankle,right_hip_right_ankle,left_hip_left_wrist,right_hip_right_wrist,left_shoulder_left_ankle,right_shoulder_right_ankle,left_hip_right_wrist,right_hip_left_wrist,left_elbow_right_elbow,left_knee_right_knee,left_wrist_right_wrist,left_ankle_right_ankle,left_hip_avg_left_wrist_left_ankle,right_hip_avg_right_wrist_right_ankle
1043,situp_up,40.04964,9.724636,53.75061,117.64119,82.801796,119.30115,74.44048,-26.449087,17.49448,34.275093,5.3378677,9.181335,-91.7381,-11.874712,60.266502,-62.704395,-25.254261,60.830067,-23.999409,-39.590958,-19.820894,12.152911,-22.930546,-21.951725,-79.97299,1.2671574,97.58188,-40.582214,3.0141525,91.96313,-35.76452,-50.861027,-19.597122,-54.41419,-11.660477,-22.175497,-13.405889,-51.055065,7.818598,27.738188,-28.738972,6.7342243,72.1517,-11.270069,0.22377205,-66.5671,-41.310028,2.9181633,64.26379,25.732834,-20.222805,25.275742,24.092403,-19.439169,51.9862,-41.364468,-44.620884,-49.75069,-39.756134,-48.6872,-54.49812,-37.998466,-49.237904,-54.47681,-35.88135,-49.842598,-54.51751,-43.76711,-47.64683,-45.455967,-44.827587,-47.472164,-45.438953,-45.972095,-47.322163,-45.47146,-28.797426,-50.30435,-50.57746,-42.82888,-47.581257,-7.9712687,-35.858253,-42.973644,-46.0757,-40.406685,-42.152832,-33.771835,0.8233706,-38.492676,-34.90158,-42.233654,-29.95576,24.544508,11.646729,-13.323326,-24.85201,-39.408337,-5.5047283,2.8861766,-25.625717,-20.998196,-0.62648857,-36.895786,-20.774424,-67.19359,-33.003464,-24.375,3.268428,-37.7604,-24.904858,-76.62296,-33.453655,-26.709959,7.9500704,-38.277493,-27.117899,-68.197174,-31.316408,-25.932985,4.4245687,-37.52094,-26.286215,-65.3031,13.9652405,-1.1773008,-12.7794,-13.9652405,1.1773008,12.7794,6.425933,22.285915,-92.11019,-22.31304,29.02014,-19.958492,2.090528,59.089203,-75.483795,-39.2195,62.007366,-11.220009,2.4150085,61.42433,-75.42484,-32.412632,64.15292,-12.122759,-3.69919,71.531204,-122.08275,-44.913555,75.006035,-47.5612,46.69468,92.35079,87.777565,70.10026,45.913017,86.04282,105.69174,98.7188,77.01815,28.41544,58.627274,77.956055,67.51476,76.451744,41.352192,60.50529
1044,situp_up,36.051826,24.210213,43.36553,95.494606,93.293755,130.42094,130.32298,1.5013981,9.071869,-72.81108,10.293889,11.045065,-64.93284,-27.841187,20.785069,-63.76651,-30.373482,13.195191,-55.558975,11.664227,-32.14171,-16.463413,10.773965,-27.030254,-33.305687,-38.004013,61.99865,-120.11418,-30.853558,51.27051,-87.18613,-1.3263507,-31.223633,-13.430489,23.764542,-27.948332,-36.33861,-40.744274,-8.88954,-5.0904326,-16.925665,-4.901125,35.431114,-12.990577,0.91807747,3.0329247,-14.63261,-11.783256,28.082733,8.08848,5.67832,40.11496,9.799759,6.917532,44.43233,8.414672,-50.5899,18.07498,8.096443,-53.630096,23.44672,8.395806,-53.87517,23.466032,8.681659,-54.130302,23.450424,6.5798745,-53.052277,22.200325,5.619555,-52.888634,22.20534,4.4635196,-52.65314,22.197304,7.684456,-53.46167,46.799694,1.4302907,-51.76095,42.46472,8.90113,-48.07447,26.426056,6.94992,-46.601254,25.048252,16.212984,-39.116886,46.41007,-5.5700836,-40.172005,41.56475,26.623684,-20.413633,8.414788,-14.120589,-29.303173,3.3243556,17.714382,-30.045017,-26.401012,4.7238054,-29.12694,-23.368088,14.986473,-34.261738,-31.445452,8.118582,-33.070457,-28.555405,13.281738,-36.854206,-26.183674,8.646894,-35.275864,-22.88581,14.544097,-33.890705,-24.8119,7.9116845,-33.956425,-21.193853,6.050156,2.0966923,-9.937599,-6.0501595,-2.0966852,9.937599,-8.021507,-19.76803,-53.421547,-24.947172,-24.669155,-17.990433,-21.79103,22.881762,-73.70411,-36.42364,11.098506,-45.621376,-22.006214,29.037872,-75.8295,-33.75746,18.661615,-49.323997,-31.194576,30.32181,-93.27358,-49.611004,17.375174,-65.42739,73.38942,66.66506,72.617615,64.67968,37.949802,44.226482,140.4121,105.74511,34.015472,51.636784,42.012287,39.570988,13.371484,33.787544,41.314365,46.023033
1045,situp_up,82.52423,70.59417,62.25672,89.16353,86.14051,43.65996,98.07707,7.340354,-9.683861,35.672394,11.255127,-13.189247,-12.707832,37.613995,2.1470866,-39.827534,43.263885,11.926718,-50.966583,4.7831473,-51.162033,21.886797,5.3473563,-51.26197,-46.29094,40.1712,43.62526,-26.041937,49.171654,49.99944,-17.383476,-1.520336,-39.586777,-93.82129,11.65084,-62.837227,69.417145,-14.2718,30.462402,-107.46931,-3.7588844,17.145157,-64.21011,-6.3034835,11.575256,-115.708084,-1.217804,21.454823,-58.669395,-21.19857,24.507475,8.970368,-24.30562,19.667625,48.62876,5.3802533,-48.16882,-40.011032,4.724546,-51.048218,-38.133842,4.834472,-51.373363,-38.16134,4.9259553,-51.667793,-38.184242,3.505904,-50.10361,-45.8204,2.753011,-49.78193,-45.845894,1.9710429,-49.398144,-45.851692,2.271656,-51.685463,-19.60638,-1.8257751,-47.750233,-54.382015,5.2925005,-46.510998,-31.737698,3.6523705,-45.480545,-41.848488,0.87664247,-47.31577,9.979576,-9.341614,-32.235126,-57.34828,18.586754,-45.914158,34.03077,4.314954,-15.4517565,-73.43854,8.216996,-56.99963,45.65197,1.9135128,-45.424374,-70.056114,5.306518,-59.947407,49.96755,0.107544415,-51.998287,-74.954254,3.6041596,-58.73301,52.19841,-2.1028004,-51.29632,-76.11825,4.31605,-57.00242,46.997128,-1.4350578,-49.036335,-70.198845,3.4338489,-5.8375955,23.765173,-3.4338436,5.8375955,-23.765173,22.895313,-32.029354,-6.760002,19.136429,-14.884196,-70.970116,41.047844,-3.6905088,-16.06236,39.83004,17.764313,-74.73176,39.80719,5.193476,-17.558138,38.284184,24.158775,-75.0305,54.640995,-0.578089,-31.956064,54.222633,23.104162,-93.21562,37.685246,21.49705,54.823856,67.90878,55.85216,69.27651,64.76937,72.249435,101.84232,94.355705,112.61126,66.56593,116.456345,62.48112,33.622364,57.81293
1046,situp_up,62.842087,22.197945,65.280594,134.7405,101.357185,108.266495,72.18056,-19.593826,-19.65528,23.254625,-9.959816,2.1615849,-66.54291,-57.399734,-10.312565,-14.755933,-56.27009,-20.396816,-0.99607944,19.568247,-31.791107,-8.169717,22.713964,-20.910679,-81.49689,-96.56181,1.8232615,16.66841,-88.94386,2.6754475,13.957901,20.177168,-42.39676,-60.039143,22.105043,-10.305024,-29.62746,-7.467145,-38.145554,12.4552765,-4.59474,-23.13187,40.56833,0.60892105,-10.605654,-51.869423,-1.4071465,-31.570332,35.217598,18.915745,21.051836,11.462825,16.77806,20.653748,41.246483,47.00601,-33.243496,-56.544937,50.952297,-32.434982,-58.3814,51.41631,-30.879883,-58.36508,51.944374,-29.223867,-58.378582,50.324017,-35.421955,-53.408535,50.257446,-36.24988,-53.40196,50.2478,-37.020115,-53.420673,52.52246,-24.051914,-50.96491,50.123863,-35.08665,-27.600128,45.10313,-28.975687,-52.60727,44.25731,-32.52741,-45.8461,40.43047,-1.3927892,-42.153214,31.40538,-33.815308,-4.2251086,13.829346,6.5284863,-34.571682,6.3622007,-31.61707,-22.116405,20.836643,-21.048069,-18.898588,21.445564,-31.653723,-70.76801,24.172787,-26.699778,-17.049356,25.550863,-31.936895,-77.65063,26.824549,-26.519882,-15.215625,27.83688,-32.023655,-73.1987,25.925743,-24.92997,-16.364359,26.96876,-31.671928,-70.095665,1.268396,10.743037,-10.728871,-1.2684002,-10.743045,10.728871,-24.480358,4.6338058,-42.59387,-29.075098,-18.498064,-2.0255406,-56.13134,0.43047228,-25.484804,-57.538486,-31.13986,9.732792,-59.205143,1.8392656,-25.38582,-60.36043,-28.914066,9.536813,-66.036835,-15.47171,-52.694313,-65.75954,-45.307865,-10.572904,36.208088,67.31886,60.156593,59.861046,38.214333,87.14886,98.00686,90.07215,76.21877,38.374638,40.816364,46.92531,52.946083,47.317493,30.534924,49.08516
1047,situp_up,64.73682,19.339518,146.37987,167.7558,150.20093,107.960365,117.98635,9.825048,10.771404,-36.273285,12.376904,5.753109,63.863846,37.62952,4.429815,70.14143,54.671364,20.235249,-95.52463,9.288239,-26.910591,-14.345636,17.631466,-36.425667,64.15927,38.16633,42.111813,48.213787,49.4168,62.414024,-95.82005,13.312439,-28.448086,10.042812,13.607265,-34.888172,39.77083,13.90246,4.0288906,-58.166893,0.41041374,21.20347,-147.79071,4.0241995,-1.5374947,24.388449,12.722816,23.783014,-219.78253,-23.45888,11.240389,-27.8979,-36.151417,8.09521,15.682674,10.777218,-58.928055,15.357438,9.066583,-62.16047,18.0104,8.837244,-62.24662,17.977057,8.591435,-62.33564,17.957148,8.681837,-61.980175,9.946163,8.238803,-61.919857,9.916573,7.7144647,-61.826305,9.918123,5.1475983,-60.614853,31.192785,4.5177283,-59.83732,-5.1893377,10.120787,-55.36707,20.96418,9.487221,-55.061775,10.276673,1.6227069,-41.67079,48.98588,3.0950506,-38.18999,-26.762804,6.6605897,-29.5857,42.260815,20.56305,-25.556808,-15.906076,11.447755,-30.899387,12.712595,15.471954,-32.436882,37.101044,12.757844,-32.413177,10.337896,14.55126,-34.758446,41.003597,9.607961,-34.558956,11.554697,12.460479,-35.437912,36.93142,8.742312,-33.980976,11.95992,12.029655,-34.862125,37.55806,2.1595159,-3.9887958,27.058231,-2.1595109,3.9887857,-27.058231,22.24675,-11.442159,69.57002,22.657164,9.761312,-78.22068,39.789036,0.44101924,97.19967,52.511852,24.224033,-122.582855,42.382347,5.7216477,99.36181,57.822166,33.344048,-127.567245,50.605232,-5.9005375,98.40892,69.49484,19.101904,-149.17339,39.09355,65.30602,79.72092,111.9079,31.878654,75.85585,74.52947,124.57533,32.975334,54.62656,59.940784,149.30455,24.765995,221.43138,38.143913,40.22939
1048,situp_up,81.866585,76.63462,57.095238,75.616455,77.55599,93.9709,143.86684,10.09889,-24.030037,-51.639847,18.171185,-27.95942,-20.413544,25.542637,7.045235,-38.850487,25.955881,7.930374,-36.84078,0.95583963,-61.74144,-27.95071,5.0243006,-67.08004,-15.828906,34.685688,44.756638,-62.53962,39.102768,47.050995,-41.425415,-2.371684,-57.385185,-46.189953,8.351825,-71.436295,2.4103365,-8.640276,12.71349,-54.67047,-10.242621,11.620493,-38.881855,-3.3275237,4.3562546,-18.239243,-6.9827404,10.579996,-28.35134,-13.249239,27.348103,33.400597,-15.49009,29.574833,26.334843,-8.93349,-54.473133,5.0320473,-10.603145,-57.28001,9.189587,-10.498391,-57.490685,9.165744,-10.391126,-57.73896,9.155791,-11.537162,-56.59382,3.8439214,-12.150125,-56.246258,3.8466983,-12.867364,-55.799538,3.8436434,-12.430481,-55.663807,28.58544,-15.811769,-52.343845,5.250436,-8.033917,-51.88113,12.268437,-9.275282,-50.811707,5.4109983,-5.445056,-42.55883,38.86966,-16.844875,-34.273193,-10.595887,7.26526,-50.675564,20.210596,-1.3750154,-37.962074,-34.459873,4.653834,-66.58887,-12.770187,1.32631,-62.232613,-31.00943,4.1374774,-73.290504,-18.489878,1.8296102,-68.78628,-35.28884,2.4776382,-73.5182,-15.240127,-0.03561449,-68.754616,-33.233406,2.246405,-71.07909,-12.677729,-0.114727125,-66.20905,-30.056398,3.6979942,-4.8474283,15.180524,-3.6979907,4.8474283,-15.180524,19.044098,-30.449608,-4.8576484,8.8014765,-18.829115,-43.739502,29.240631,2.1978068,-23.669962,22.25789,12.777802,-52.0213,27.730804,8.499256,-25.988085,22.60971,17.98126,-52.26686,39.579964,7.0512705,-39.15989,32.597813,17.634972,-60.63665,57.84552,39.097748,47.025757,45.758514,67.78024,69.10521,84.36503,73.884285,73.70344,71.963234,56.790382,41.853863,19.045193,31.056293,45.155964,42.5222
1049,situp_up,151.8896,156.48117,39.142666,90.06478,59.64304,132.5261,139.68341,-1.7424822,-41.69865,-27.316628,-8.995331,-39.987385,-18.807123,-21.100506,19.368036,-64.008194,-36.04344,9.037235,-39.62162,4.073548,-83.22486,-47.866352,-7.2393565,-78.10202,-28.831156,-26.916534,60.89425,-43.458466,-37.799416,47.151875,-29.597588,-17.058643,-82.62626,1.060833,13.892836,-78.70062,-77.75834,-22.219913,-0.4004364,64.50433,-18.731577,-8.029776,66.64759,-21.13219,0.5986023,48.927185,-24.762222,-14.855039,54.27856,8.513479,31.928413,55.937275,21.641397,34.532394,34.226387,-2.678138,-44.11205,-40.146366,-1.5240195,-47.054558,-39.796856,-0.7316446,-47.336575,-39.793503,0.1756273,-47.638744,-39.818798,-2.8798482,-46.74964,-35.229416,-3.096024,-46.822037,-35.238556,-3.3041384,-46.894634,-35.23379,3.1866417,-48.18039,-31.74446,-1.0168542,-47.388584,-9.604707,-0.3954673,-42.15079,-36.363533,-2.2503746,-41.901203,-30.021814,10.725667,-39.264088,-35.49572,-3.1536765,-40.37675,4.9219623,12.33081,-58.93866,-58.597843,-9.889105,-59.339096,5.906494,8.983185,-80.96274,-62.812347,-12.149007,-80.364136,-13.885161,9.109309,-86.10484,-68.98558,-13.579943,-85.70266,-18.979553,8.060492,-87.34562,-66.781395,-11.01259,-84.605,-20.864494,7.3859444,-85.09335,-62.404144,-10.3089285,-82.92749,-16.076208,4.909637,2.2621257,-14.945994,-4.9096503,-2.2621129,14.945994,-4.274945,-3.5538912,-94.851524,-23.006521,-11.583667,-28.203932,-16.190868,21.630161,-78.954185,-40.95309,6.7751226,-24.675625,-17.02202,27.138142,-78.17227,-41.7815,10.940715,-25.309017,-26.792469,27.943913,-102.99331,-48.337654,9.068551,-44.007786,49.879974,45.09562,70.12418,54.320107,96.094536,83.56776,79.50627,67.29125,84.37548,111.504074,68.22532,69.69398,53.29913,61.48172,64.968315,53.219185
1050,situp_up,89.8999,99.39229,64.913414,76.6365,89.101845,115.17112,107.6474,1.1952499,-16.04963,33.82716,0.6984215,-13.855297,-50.41358,31.535484,17.271671,-34.70591,31.489609,15.0009,-33.033012,-1.4718788,-54.687733,28.900984,-10.294085,-54.0424,-60.480698,34.202614,55.909775,-29.779736,42.482117,55.188004,-22.965895,-17.986681,-42.919613,-96.920425,6.2207174,-65.81052,65.340706,-26.16959,23.616886,-90.99215,-8.454832,12.080746,-50.104122,-16.514803,11.76812,-125.82141,-7.738472,8.852016,-34.766823,-15.031803,18.70803,2.902464,-10.597762,19.52075,46.75685,-1.3049392,-49.75102,-34.597626,-1.2670193,-52.618355,-30.739885,-0.91225004,-52.788483,-30.742714,-0.5856191,-52.956314,-30.746231,-2.9288595,-52.28581,-35.26199,-3.7736676,-52.19614,-35.288044,-4.6851935,-52.114635,-35.278206,-2.1210542,-52.41701,-7.672413,-8.276168,-50.876514,-28.900436,-1.1041261,-47.106915,-25.760612,-2.8644664,-46.268116,-31.876305,1.1791695,-44.1995,13.293685,-14.838804,-34.625713,-28.286978,15.394314,-50.933964,29.348433,-10.775275,-27.317078,-61.64372,2.3744195,-60.24913,47.120846,-14.140383,-48.48101,-78.70056,-1.542892,-62.161648,51.396706,-15.593679,-52.098648,-83.61024,-2.261657,-61.177986,56.453186,-15.574598,-52.16629,-81.855896,-1.1630895,-59.859024,49.43843,-14.9256315,-50.763184,-78.78918,3.8462982,-5.5613985,18.219862,-3.8462982,5.56139,-18.219862,22.165466,-21.587803,-4.5475426,13.710634,-9.507057,-54.651665,35.381783,11.710274,-16.48605,27.64331,20.56229,-51.252872,34.9314,17.526188,-18.357796,27.933237,26.089832,-50.984127,46.191124,12.138928,-29.530912,40.190945,24.486898,-63.88477,37.46059,52.287537,49.972965,48.03959,61.8723,81.75857,71.98996,73.33402,107.51364,92.946915,97.581635,52.22884,127.44511,36.701145,24.173744,51.764614
1051,situp_up,20.85049,17.33811,76.801285,59.693398,41.919743,97.367485,89.6447,19.867203,14.913839,-37.983852,22.079765,8.963619,55.992653,24.068104,2.0697532,-6.0889015,28.785217,-0.94561434,25.451233,12.392575,-24.445892,-24.83147,16.74802,-30.644974,42.48781,31.54273,41.429485,-19.241283,34.116962,38.66298,38.95608,15.67548,-26.853178,-13.5843525,13.465116,-28.237688,31.240688,6.1107655,6.124895,-69.006226,-0.7352333,5.8700294,-57.919796,3.2829046,-2.4072857,11.247118,3.6445732,0.7764274,-24.532024,-18.23034,11.188069,15.460186,-22.766619,15.795294,-33.96952,6.0511737,-50.04,-0.46854904,6.4056544,-53.212006,2.410933,6.3249,-53.358757,2.4115863,6.1907167,-53.532135,2.417208,5.7081904,-53.35508,-6.4635634,5.1682987,-53.611076,-6.472557,4.5606236,-53.9183,-6.4698935,1.4522538,-55.305447,18.027128,0.46344382,-55.186623,-21.975332,4.3745008,-47.031322,5.7260327,3.6322083,-47.45751,-5.875683,-6.9383564,-41.255623,41.18846,-5.8680143,-37.71269,-41.540928,2.6029813,-18.27015,38.917202,8.713747,-12.145254,-30.08902,12.928845,-26.341784,3.2046084,16.21175,-28.74907,14.451727,15.092759,-29.783234,-0.15704852,19.314745,-32.55161,15.181219,16.025429,-32.583584,-0.86852705,17.966452,-35.00064,15.0048,12.037725,-32.95628,1.4525056,16.622265,-33.663498,16.091581,0.5362705,-1.895891,28.03608,-0.5362705,1.895904,-28.03608,25.306618,-29.188162,22.985317,24.571384,-23.318132,-34.93448,24.604374,0.1738622,21.947178,28.248947,0.9502896,-2.5848475,21.18372,5.7468295,21.136696,25.2974,5.6924133,2.1728997,32.603287,5.596646,17.507307,36.873287,5.053712,12.823192,45.386135,60.852608,24.91249,38.434986,36.983505,54.998405,55.51192,64.62483,33.931526,44.211502,69.5465,58.221134,11.961194,24.813423,26.39196,43.83764
1052,situp_up,81.9653,67.35037,36.020905,125.439064,119.8386,159.58475,135.256,33.83444,20.877699,-19.304346,30.691872,24.671356,-20.892502,27.59672,19.637686,-80.94231,35.89882,23.80357,-74.6818,42.795296,-18.811152,-29.671364,34.384163,-14.632814,-49.2644,18.63586,59.326538,-70.57529,32.206528,63.107742,-46.309906,24.58151,-10.241573,-78.83962,52.59795,-23.202394,-0.096144676,-16.088903,9.2698765,-61.714725,-22.15538,17.325722,-32.27859,-18.213787,8.569579,-49.168255,-1.5005531,8.557127,-23.31472,-35.196007,-0.41326666,55.306835,-35.14149,-4.5853777,61.973103,10.858429,-59.92312,-35.68471,9.469548,-62.993233,-31.84513,9.594142,-63.175934,-31.8766,9.682759,-63.320415,-31.896746,8.320141,-62.258877,-36.272736,7.714184,-62.013752,-36.273117,7.06203,-61.71502,-36.26387,7.1233206,-61.085274,-12.450032,4.1108885,-59.232407,-32.349785,11.37395,-56.28763,-28.409233,10.046287,-55.594982,-34.183254,13.862189,-41.88447,4.420592,-1.2090311,-37.10855,-43.159508,29.605425,-30.440893,4.5750947,13.516521,-21.171017,-57.13963,47.69663,-21.006773,-14.883755,29.482841,-12.437194,-64.05201,52.313625,-20.213022,-18.323702,34.33888,-7.6758623,-72.89857,52.571922,-20.46725,-25.181282,35.48109,-9.798778,-71.76365,50.492912,-20.159101,-18.206768,33.510094,-12.268684,-64.00184,4.901331,-2.195621,14.78761,-4.90132,2.195621,-14.78761,26.363966,-13.882329,-38.783215,4.2085857,3.4433932,-71.061806,32.49805,17.442064,-66.15469,30.997498,25.999191,-89.46941,31.955633,21.552103,-69.399055,30.15178,25.826788,-91.31797,42.16834,23.143908,-89.773384,42.37103,26.624472,-109.990135,44.196213,44.57761,87.74323,86.21315,55.368645,61.833412,94.06277,84.643105,83.215546,57.4883,64.44758,42.812954,53.12906,24.88076,65.55742,71.39059
1053,situp_up,61.19688,42.5757,64.21549,124.32925,114.444046,112.2461,122.22308,-27.998535,24.396622,2.5797672,-26.409855,21.193186,1.3253536,-49.433533,6.2846727,-3.0759468,-46.03345,6.3645477,-11.4633045,-25.71993,-17.220406,-10.260248,-26.929949,-17.170458,11.4946785,-51.71214,47.9017,9.764069,-45.51336,44.72819,-21.63263,-32.244686,-22.849604,44.11119,-20.405195,-11.541259,-42.876762,-9.329077,-7.083935,73.225494,-2.6455593,-3.3696518,34.30955,-6.5247536,-5.629199,54.371437,-1.9146538,-5.599271,24.229155,37.576733,5.467866,6.6680965,36.4817,5.402955,-0.015687943,-5.9635067,-57.508312,-4.5442486,-4.4388866,-60.01203,-7.458655,-3.972749,-59.966488,-7.460752,-3.4497333,-59.882027,-7.449529,-4.730847,-60.17901,-2.1203194,-4.5204444,-60.25676,-2.1405973,-4.2648125,-60.335915,-2.1522188,0.43003148,-57.407074,-13.965842,-0.7684046,-58.17638,9.616125,-5.0353055,-54.59225,-6.831221,-5.4527354,-54.800266,0.07500853,4.9359765,-38.77745,-29.148272,-3.1774576,-41.203213,26.477581,-6.42839,-19.814077,-35.259254,-15.757467,-26.898012,37.96624,-23.06256,-14.380828,-26.568504,-29.587313,-20.010027,27.802935,-26.700958,-10.64891,-30.727036,-33.05418,-16.254454,27.05868,-27.87708,-12.588848,-30.001163,-33.3167,-16.486542,20.670372,-26.54598,-14.193858,-25.917494,-31.808004,-17.547407,24.458399,2.6573718,2.8395767,-16.308256,-2.6573637,-2.839569,16.308256,-23.131393,-8.981748,-23.625948,-25.776953,-12.351399,10.683604,-46.77616,9.124249,-19.384203,-48.690815,3.5249784,4.8449516,-48.93321,15.185807,-18.871338,-50.867344,9.656365,3.669677,-53.465164,8.790212,-26.328907,-59.090088,2.407036,-3.2981672,37.225906,33.88788,49.92627,47.864326,32.608738,33.943695,71.16217,67.379875,59.225174,48.867058,74.1565,34.575985,55.0501,24.941326,38.553493,36.879623
1054,situp_up,60.07017,61.66883,75.57664,78.21323,64.85358,129.42924,133.66168,-36.911655,20.208212,-4.2647934,-31.994545,15.728289,-4.9931755,-35.323437,2.5227468,-1.3493671,-30.229147,4.6249695,-25.762177,-36.831917,-21.952227,-15.248772,-32.723526,-22.108637,5.5356655,-35.40318,44.683186,9.634611,-29.500164,42.461895,-36.29102,-40.15647,-26.445055,47.621643,-29.398973,-17.615808,-57.334747,-7.849242,-1.8534374,78.35727,-9.69496,-1.8343849,47.570515,-3.3245544,-4.4928284,62.870415,-2.3386517,-2.2341952,17.673166,36.077675,9.71474,8.299068,31.47634,8.741834,10.1132555,-2.660967,-60.81808,-2.45467,-0.5902797,-62.807686,-5.3891406,0.011694613,-62.491936,-5.4075127,0.9458116,-62.02336,-5.4111934,-1.5753323,-63.1974,0.72445595,-1.708992,-63.17568,0.7183688,-1.8242933,-63.1448,0.6940126,3.8822196,-58.27586,-12.531967,0.50798965,-60.039543,14.974334,-2.0448039,-56.73397,-5.0849533,-3.1929486,-57.73784,2.9302804,3.7962124,-39.99223,-32.026966,-4.445453,-40.005135,31.571829,-11.513711,-26.294863,-41.850426,-19.362953,-28.1483,36.506847,-33.115444,-19.784018,-36.29176,-36.44,-24.276846,26.578653,-38.164825,-17.780535,-41.685028,-42.18216,-21.41889,26.309553,-38.53317,-21.01526,-39.301266,-41.869343,-21.312477,19.643763,-36.839794,-21.23643,-35.295338,-40.638943,-20.50223,22.815865,3.7164707,2.1682088,-21.042988,-3.7164707,-2.1682088,21.042988,-14.194748,-21.50029,-34.2066,-23.889708,-23.334675,13.3639145,-31.606966,4.6909556,-22.392355,-33.945618,2.4567604,-4.719189,-33.06113,8.102939,-20.70072,-33.13287,7.6229477,-6.91658,-44.227394,2.998219,-30.55716,-40.40083,2.930811,-19.235746,42.296936,35.999466,35.439106,39.986015,45.50841,39.87812,57.816933,63.168903,67.67351,66.79738,78.77124,48.58303,63.11836,17.966684,38.27335,34.19733
